targetid,z,zerr,chi2,spectype,morphtype,ebv,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag
2305843018185329184,6.379656877321602e-05,2.9325881122597817e-07,103730.9435298492,STAR,GPSF,0.05279746,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117333,12.490113,11.592391
2305843018197904954,-0.00020900252161936144,9.512424834088257e-07,17217.001924157885,STAR,GPSF,0.06529167,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.886634,15.265336,14.340197
2305843018206295946,-0.0005633474691069599,1.3903065196393772e-06,12408.955845786433,STAR,GPSF,0.03129832,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.667271,15.997757,15.170536
2305843018210483259,3.497001091001281e-05,4.156312396006998e-06,7235.389405087086,STAR,GPSF,0.034817602,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.296711,17.680384,16.767754
2305843018227257892,-0.00019053973963790194,1.7023462192986683e-06,16002.34194553029,STAR,GPSF,0.052080672,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.642958,17.37973,15.804936
2305843018273392935,-0.00010386245726660945,1.1062637864619735e-06,17272.364846740245,STAR,GPSF,0.04880186,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.338649,15.802823,14.715335
2305843018290184105,-1.748680895349253e-05,9.294841596757386e-07,17563.859526910208,STAR,GPSF,0.06188052,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.789659,15.190043,14.23061
2305843018290185524,-0.00015728734226976913,6.715271587383366e-06,7865.573755381807,STAR,GPSF,0.06024813,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.784716,18.36452,17.061167
2305843018290176654,0.00016310567177226567,3.481406063208683e-06,9974.162779079961,STAR,GPSF,0.058994763,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.622568,18.432974,16.739124
2305843018290178687,2.5357533213949588e-05,1.1697218624951269e-06,15605.515307792688,STAR,GPSF,0.062268827,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.267942,15.713336,14.656025
2305843018294365586,-0.000135223145408595,1.1748374472021846e-06,18928.393987162282,STAR,GPSF,0.07060181,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.107667,15.507596,14.543519
2305843018319538101,-0.00010534970315099453,2.219948243808676e-06,16468.84812798417,STAR,GPSF,0.056596424,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.584995,16.995846,16.009424
2305843018336305404,-0.0005020384596788803,7.993573918253772e-07,56080.74614815094,STAR,GPSF,0.027682522,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.275669,13.70906,12.677558
2305843018638296945,-8.122268431879476e-05,3.289300179609725e-06,12590.878242961964,STAR,GPSF,0.06671805,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.796541,19.064339,16.657614
2305843018638306917,1.631683333821306,0.00012187721849488826,7945.449968367815,GALAXY,GPSF,0.042898566,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.805483,19.191612,18.210028
2305843018684445145,3.680126742166684e-05,1.4457464169041232e-06,21337.28757536199,STAR,GPSF,0.036629997,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.453909,17.165668,15.64072
2305843018692823532,-4.272931184372455e-05,4.106234388017688e-06,11430.065175436894,STAR,GPSF,0.03215969,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.927692,18.988224,16.89902
2305843018701224629,-5.7606586406755806e-05,8.393715916867453e-07,17579.18846238836,STAR,GPSF,0.022177316,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.968722,15.313381,14.465729
2305843018730575307,-3.33170195485378e-05,5.51751597524607e-06,8356.119089843573,STAR,GPSF,0.022345632,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16296,18.792763,17.338758
2305843018730573922,3.824202936693098e-05,3.174537029364221e-07,128510.56840800734,STAR,GPSF,0.025480669,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.002897,13.400997,12.452134
2305843018789291460,-7.746534233952681e-05,3.5796200922681258e-06,7920.506734283801,STAR,GPSF,0.016716849,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.307545,17.683125,16.721218
2305843018868992121,-2.048271095114678e-05,5.43614803017282e-07,59326.15495556654,STAR,GPSF,0.010806016,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95826,14.35549,13.406553
2305843018889961683,-0.00023408511491999277,5.840888502124727e-06,6962.238351843963,STAR,GPSF,0.048115693,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.367142,19.094961,17.508833
2305843018902541034,6.933382781074688e-06,3.857276361877692e-06,7438.553934409821,STAR,GPSF,0.055963587,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.710342,18.308023,16.986609
2305843018902542712,0.00013436004828388214,4.879824457802924e-06,7741.64910867148,STAR,GPSF,0.07081216,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19486,18.985823,17.26928
2305843018902552775,-0.00010453193006894553,2.651575689325864e-06,9400.267922337738,STAR,GPSF,0.037287682,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.157528,17.805069,16.394615
2305843018906732576,-0.0002460375677923388,2.864651035495908e-06,14888.184097085114,STAR,GPSF,0.0507065,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.821983,16.116526,15.352156
2305843018906749089,-0.0001328354948079805,4.8931903423262635e-06,7002.088515992369,STAR,GPSF,0.037653424,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.831568,18.395992,17.110783
2305843018915119590,-0.00014811509770452932,1.2008124745838695e-06,23263.741920912325,STAR,GPSF,0.049740817,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.172084,15.5288315,14.647706
2305843018923526502,-0.0008386409892813272,4.858320101061041e-06,7478.56810435134,STAR,GPSF,0.06234086,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.306215,17.783813,16.674112
2305843018923529418,-0.0001745076256609066,6.227796739063947e-07,31684.37141096896,STAR,GPSF,0.05530851,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.360914,14.8590555,13.715231
2305843018927711480,-4.601662314732201e-05,3.5542636022404827e-06,8227.785011697457,STAR,GPSF,0.036128126,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.612722,18.344873,16.802467
2305843018931911188,-7.285375240936051e-05,4.956818516498341e-06,7129.515812418561,STAR,GPSF,0.07088464,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.279377,17.633322,16.73665
2305843019011590417,8.36748972482037e-05,3.7925620948982084e-06,10410.47723389839,STAR,GPSF,0.05980898,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44317,18.446686,16.43539
2305843019011605836,-2.113893224244889e-05,2.4993150116968136e-06,14390.728968211906,STAR,GPSF,0.05225598,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3010435,15.388862,15.112078
2305843019019976729,-7.060961746146159e-05,6.833523800555592e-07,78174.36135218301,STAR,GPSF,0.043777578,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.030857,15.744218,14.212368
2305843019045157978,-0.00012332454245355927,6.5529455742006095e-06,7960.4982055241135,STAR,GPSF,0.030308504,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.842157,18.289806,17.265638
2305843019049353859,-0.0002508433322114144,2.9403737948285997e-06,8938.0543394604,STAR,GPSF,0.035826217,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.885506,17.266289,16.347393
2305843019057728374,0.0001107159147190125,1.3231979031974184e-06,19298.41629003706,STAR,GPSF,0.034944315,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.543732,15.881453,15.03763
2305843019078700081,-0.0006178228761079736,1.2447447407326146e-05,7994.18660109492,STAR,GPSF,0.027564038,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.276798,18.683672,17.702099
2305843019078715164,7.472450889681645e-05,4.277983333388596e-06,7620.032437414742,STAR,GPSF,0.026859937,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.014902,17.315386,16.557327
2305843019087105010,1.8300599733244065e-05,1.7181069095438967e-06,14881.786720382524,STAR,GPSF,0.022978257,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.738402,16.076397,15.238167
2305843019414251879,-0.0001913039425209307,4.983914451303696e-06,9898.99836618844,STAR,GPSF,0.027678015,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.269318,19.349987,17.230003
2305843019418451891,6.737066752285554e-05,8.923226357644775e-07,30500.36275562998,STAR,GPSF,0.024006544,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.282207,14.627596,13.770897
2305843019418440096,0.00017065148687923337,7.180794528959164e-06,9133.103524589375,STAR,GPSF,0.020851571,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.754787,20.189648,17.558687
2305843019422634849,-0.0008433635326458253,7.692177427939825e-06,7988.2655677350685,STAR,GPSF,0.02906993,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.703936,18.091457,17.149693
2305843019431026195,-7.607624840855231e-05,7.760940436238529e-06,7720.949884951144,STAR,GPSF,0.029448168,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87035,19.862165,17.830479
2305843019431034135,0.00022289342945289284,8.374742329500363e-07,29873.923547163795,STAR,GPSF,0.025882619,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.131614,15.529304,14.577131
2305843019431034977,-0.0008282515713477337,1.2809591747878324e-05,7954.348068640288,STAR,GPSF,0.027108558,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4978,18.905592,17.89179
2305843019984671558,0.0001446896402263136,2.0676099705110834e-06,8387.777332107624,STAR,GPSF,0.011118334,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.520155,16.891691,16.000315
2305843020009840706,-9.351983192490503e-05,1.46609064987851e-06,40454.21770677078,STAR,GPSF,0.016844813,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.174122,17.136692,15.109569
2305843020009832991,3.663672312541652e-05,2.8733003040168398e-06,8613.208424644725,STAR,GPSF,0.016146319,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.839636,17.219906,16.296417
2305843020085331047,8.155914410328476e-05,2.5803203963622323e-06,11319.368270608511,STAR,GPSF,0.016539793,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49486,16.81343,16.014278
2305843020114690418,8.961719503268005e-05,4.056747374689237e-06,8335.478247981813,STAR,GPSF,0.012677489,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.352282,17.679716,16.842674
2305843020135670209,-9.418708659203757e-05,5.227990417062769e-07,45463.27480160178,STAR,GPSF,0.01392708,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.180273,14.677406,13.542705
2305843020160834034,1.0745568735744195e-05,3.0006054263650387e-06,10533.222468987682,STAR,GPSF,0.017436191,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46988,18.186337,16.643684
2305843020165029596,1.3425310534953106e-05,2.793268984281467e-06,11285.775631490133,STAR,GPSF,0.012202306,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.893211,16.152811,15.469726
2305843020185996058,-0.00011765389332771987,6.052596339169135e-07,27378.05862816095,STAR,GPSF,0.013013102,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.810928,14.113876,13.349486
2305843020202774332,3.5674292605482105e-05,3.1812825411348972e-06,13646.831390967336,STAR,GPSF,0.010538153,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.976341,19.443352,16.742243
2305843020219555162,-6.535686873046124e-05,6.641722077956671e-07,196905.40861203565,STAR,GPSF,0.014715794,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.990793,15.983759,14.00566
2305843020244723215,-0.0003834641381480581,2.9635716969867063e-06,11622.778123863136,STAR,GPSF,0.01701976,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.660645,16.012465,15.131178
2305843020265686368,-0.0009038996131641078,9.892743736865608e-06,7915.9262786383515,STAR,GPSF,0.0054095592,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.470913,17.721966,17.041101
2305843020295047865,-4.91595846499648e-05,3.2806859918596346e-06,7556.8371119335825,STAR,GPSF,0.009121652,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.803173,17.128983,16.310041
2305843020299246383,-0.00032157476672679456,4.1796851264731946e-06,8319.766996312943,STAR,GPSF,0.01113265,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.467813,16.724527,16.036552
2305843020299247383,-0.00042471678384220567,3.207439126873528e-06,8767.182945443954,STAR,GPSF,0.011530823,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48709,16.800632,16.0185
2305843020307637864,-0.00028713558891008156,2.599730880958999e-06,8682.854665071576,STAR,GPSF,0.014299216,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.657463,17.05717,16.105827
2305843020311824776,-5.766066312852307e-05,7.096454868961455e-06,8509.06330210921,STAR,GPSF,0.013970816,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.916664,20.26036,17.72074
2305843020311827394,-3.079260730062147e-06,1.910660390143168e-06,23875.480902250354,STAR,GPSF,0.012908253,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.378433,18.85847,16.098562
2305843020316023962,-0.0003162597017010253,1.9061279862301606e-05,7463.520500211473,STAR,GPSF,0.01603619,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.587269,18.815985,18.162178
2305843020328605773,-0.00036312504200567244,4.290298879701115e-06,8130.815793665394,STAR,GPSF,0.0065130396,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63427,18.166355,16.950834
2305843020328600977,1.576827590853363e-05,1.2476175541652731e-06,15231.201484793763,STAR,GPSF,0.009974244,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.924921,16.387684,15.318925
2305843020328600285,-0.0006993230095908441,8.767723144376456e-06,8401.553778700616,STAR,GPSF,0.017785938,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.844156,19.807018,17.84059
2305843020345384370,-0.0002017644115204841,1.1967984304691421e-05,7789.937219694282,STAR,GPSF,0.014808085,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.982676,18.239462,17.523523
2305843020345379314,-3.5825561863014462e-06,4.6398768570483955e-07,55239.333851146366,STAR,GPSF,0.0107568605,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.821407,14.222677,13.263771
2305843020349573752,-0.00013612488256369219,7.080794287076211e-06,7478.426926888693,STAR,GPSF,0.01558743,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.552486,17.840471,17.063429
2305843020374742082,-0.00023597065559166554,1.1410959746094866e-06,13609.745281938129,STAR,GPSF,0.007386651,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.741361,16.119509,15.205207
2305843020404106231,-0.0001445960576909768,4.132276105249254e-07,69996.72719858326,STAR,GPSF,0.012106366,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.785639,14.221337,13.205449
2305843020408296833,-0.00010878175331972073,2.8812828307717876e-06,13083.679945831862,STAR,GPSF,0.009342971,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.109943,17.944906,16.202318
2305843020408299719,-0.00010435359239021567,6.358319499860861e-07,31925.215140755397,STAR,GPSF,0.008554985,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.131557,15.660282,14.463783
2305843020420882798,-1.0768243198920948e-05,2.6843386637992925e-06,9133.878443468779,STAR,GPSF,0.010544179,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.383265,16.667517,15.9250345
2305843020437653067,-0.00017350815554172016,7.581894400251872e-06,8339.00156205187,STAR,GPSF,0.014332046,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36301,17.630135,16.909676
2305843020441845872,2.7850808959047728e-05,1.0699116544875029e-06,16466.787859363798,STAR,GPSF,0.01855158,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.581602,15.981484,15.009857
2305843020446040195,-0.00035046027726690705,9.159190722801162e-07,60856.74684350894,STAR,GPSF,0.025653858,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.715407,12.960978,12.305056
2305843020454437756,-0.00010006812745503976,5.158768976735645e-07,52056.31488220932,STAR,GPSF,0.014590775,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.884798,15.413045,14.217988
2305843020475409709,-0.0003342072928333219,6.0927106601898e-07,55193.88985840493,STAR,GPSF,0.020084318,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.429389,13.749137,12.952228
2305843020483794634,-0.0008556095259240941,5.836961501829986e-06,8278.17618828387,STAR,GPSF,0.012174441,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.417463,17.750368,16.916397
2305843020504762574,5.03480732177195e-05,8.424511920921434e-06,8600.726982638318,STAR,GPSF,0.013319013,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.528723,19.420603,17.57071
2305843020521539257,0.00036424716111436794,1.5699272259568243e-05,7799.628408738488,STAR,GPSF,0.01818403,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.493656,18.846628,17.966995
2305843020550905710,1.3582035843942352e-05,7.622148878898101e-07,29973.454290120822,STAR,GPSF,0.014559775,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70798,15.100713,14.16213
2305843020588650120,2.7511384076974727e-05,4.684165658262251e-06,10761.455020730375,STAR,GPSF,0.015571375,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.990784,19.166853,16.87661
2305843020592844742,1.3712355252380899e-06,2.1859813612371793e-06,11592.22329397498,STAR,GPSF,0.018892655,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3934965,15.586987,15.021394
2305843020597037162,-9.70290229911539e-05,4.506881022196992e-06,8818.116636127044,STAR,GPSF,0.0141916685,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.594206,18.252796,16.764019
2305843020609622260,-1.7890507340387732e-05,2.0743742639978526e-06,17577.116136165692,STAR,GPSF,0.01843082,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.990757,17.956055,15.878039
2305843020609623044,-6.186750581604208e-05,3.289401213165402e-07,93779.19992365572,STAR,GPSF,0.020787293,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83528,13.206617,12.311354
2305843020630589739,-8.129654448410487e-05,6.680298087577585e-07,36557.86031983683,STAR,GPSF,0.020339524,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.452644,14.811138,13.93484
2305843020756423171,-2.079296018934994e-05,1.2360859115586944e-06,14858.116106322743,STAR,GPSF,0.011647261,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.554843,15.969235,14.973484
2305843020756419676,-4.448378081602954e-05,4.586653861780018e-06,11267.16405500752,STAR,GPSF,0.013253089,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.573975,20.207287,17.22458
2305843020773199115,-0.00011942372192597112,3.466134847804697e-07,56122.98602032683,STAR,GPSF,0.02267833,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.230417,12.540649,11.767448
2305843020773201438,-3.164024844006401e-05,7.990589446915628e-06,8884.485016258315,STAR,GPSF,0.016127469,-99.0,-99.0,-99.0,0.0,0.0,-99.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.800097,19.774178,17.78603
